Data Source,Time,Location,Indicator,IndicatorValue,Employment Status,Amount,Unemployment Rate,,Percentage,Format for charts,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Not Available,Employed,13357,,,,"13,357",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,High School,Employed,3154,,,,"3,154",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Less than high school,Employed,2350,,,,"2,350",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Some College,Employed,3715,,,,"3,715",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Bachelor's,Employed,-1760,,,,"-1,760",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Not Available,Employed,3689,,,,"3,689",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,High School,Employed,-2817,,,,"-2,817",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Less than high school,Employed,-653,,,,-653,,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Some College,Employed,-3132,,,,"-3,132",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Bachelor's,Employed,-5829,,,,"-5,829",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Not Available,Employed,12709,,,,"12,709",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,High School,Employed,479,,,,479,,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Less than high school,Employed,2538,,,,"2,538",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Some College,Employed,-2445,,,,"-2,445",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Bachelor's,Employed,-188,,,,-188,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Not Available,Employed,19113,,,,"19,113",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,High School,Employed,0,,,,0,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Less than high school,Employed,314,,,,314,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Some College,Employed,423,,,,423,,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Bachelor's,Employed,9064,,,,"9,064",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Not Available,Employed,13950,,,,"13,950",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,High School,Employed,10235,,,,"10,235",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Less than high school,Employed,5332,,,,"5,332",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Some College,Employed,11704,,,,"11,704",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Less than high school,Employed,62,,,,62,,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,High School,Employed,-50,,,,-50,,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Some College,Employed,1095,,,,"1,095",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Bachelor's,Employed,3768,,,,"3,768",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Education,Not Available,Employed,2315,,,,"2,315",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Accommodation and Food Services,Employed,-2277,,,,"-2,277",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,4606,,,,"4,606",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,452,,,,452,,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Arts, Entertainment, and Recreation",Employed,3170,,,,"3,170",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Construction,Employed,4522,,,,"4,522",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Educational Services,Employed,-10897,,,,"-10,897",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Finance and Insurance,Employed,-1486,,,,"-1,486",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Health Care and Social Assistance,Employed,-13096,,,,"-13,096",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Information,Employed,-2095,,,,"-2,095",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Management of Companies and Enterprises,Employed,-650,,,,-650,,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Manufacturing,Employed,-1599,,,,"-1,599",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,86,,,,86,,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Other Services (except Public Administration),Employed,-1501,,,,"-1,501",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Professional, Scientific, and Technical Services",Employed,-2022,,,,"-2,022",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Public Administration,Employed,654,,,,654,,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Real Estate and Rental and Leasing,Employed,-1582,,,,"-1,582",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Retail Trade,Employed,-2388,,,,"-2,388",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Transportation and Warehousing,Employed,326,,,,326,,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Utilities,Employed,-85,,,,-85,,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Wholesale Trade,Employed,-896,,,,-896,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Accommodation and Food Services,Employed,618,,,,618,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,-1241,,,,"-1,241",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,-637,,,,-637,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Arts, Entertainment, and Recreation",Employed,-842,,,,-842,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Construction,Employed,-2290,,,,"-2,290",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Educational Services,Employed,10326,,,,"10,326",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Finance and Insurance,Employed,-138,,,,-138,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Health Care and Social Assistance,Employed,4086,,,,"4,086",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Information,Employed,-382,,,,-382,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Management of Companies and Enterprises,Employed,248,,,,248,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Manufacturing,Employed,34,,,,34,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,-44,,,,-44,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Other Services (except Public Administration),Employed,-155,,,,-155,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Professional, Scientific, and Technical Services",Employed,-1825,,,,"-1,825",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Public Administration,Employed,-2245,,,,"-2,245",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Real Estate and Rental and Leasing,Employed,-190,,,,-190,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Retail Trade,Employed,2274,,,,"2,274",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Transportation and Warehousing,Employed,475,,,,475,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Utilities,Employed,376,,,,376,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Wholesale Trade,Employed,-204,,,,-204,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Accommodation and Food Services,Employed,2987,,,,"2,987",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,1151,,,,"1,151",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,-105,,,,-105,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Arts, Entertainment, and Recreation",Employed,607,,,,607,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Construction,Employed,-268,,,,-268,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Educational Services,Employed,7830,,,,"7,830",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Finance and Insurance,Employed,-216,,,,-216,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Health Care and Social Assistance,Employed,6378,,,,"6,378",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Information,Employed,5,,,,5,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Management of Companies and Enterprises,Employed,-347,,,,-347,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Manufacturing,Employed,-400,,,,-400,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,-56,,,,-56,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Other Services (except Public Administration),Employed,398,,,,398,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Professional, Scientific, and Technical Services",Employed,3685,,,,"3,685",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Public Administration,Employed,551,,,,551,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Real Estate and Rental and Leasing,Employed,124,,,,124,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Retail Trade,Employed,1595,,,,"1,595",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Transportation and Warehousing,Employed,1731,,,,"1,731",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Utilities,Employed,-192,,,,-192,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Wholesale Trade,Employed,178,,,,178,,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Accommodation and Food Services,Employed,1984,,,,"1,984",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,-828,,,,-828,,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,121,,,,121,,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Arts, Entertainment, and Recreation",Employed,-132,,,,-132,,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Construction,Employed,821,,,,821,,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Educational Services,Employed,-5583,,,,"-5,583",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Finance and Insurance,Employed,1758,,,,"1,758",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Health Care and Social Assistance,Employed,7116,,,,"7,116",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Information,Employed,-887,,,,-887,,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Management of Companies and Enterprises,Employed,220,,,,220,,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Manufacturing,Employed,1561,,,,"1,561",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,-4,,,,-4,,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Other Services (except Public Administration),Employed,1057,,,,"1,057",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Professional, Scientific, and Technical Services",Employed,1167,,,,"1,167",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Public Administration,Employed,-8410,,,,"-8,410",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Real Estate and Rental and Leasing,Employed,2001,,,,"2,001",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Retail Trade,Employed,-6406,,,,"-6,406",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Transportation and Warehousing,Employed,-2722,,,,"-2,722",,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Utilities,Employed,-77,,,,-77,,
QWI,2015Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Wholesale Trade,Employed,2341,,,,"2,341",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Accommodation and Food Services,Employed,5503,,,,"5,503",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,5257,,,,"5,257",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,684,,,,684,,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Arts, Entertainment, and Recreation",Employed,3523,,,,"3,523",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Construction,Employed,6785,,,,"6,785",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Educational Services,Employed,-18283,,,,"-18,283",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Finance and Insurance,Employed,204,,,,204,,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Health Care and Social Assistance,Employed,-3755,,,,"-3,755",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Information,Employed,-239,,,,-239,,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Management of Companies and Enterprises,Employed,147,,,,147,,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Manufacturing,Employed,765,,,,765,,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,51,,,,51,,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Other Services (except Public Administration),Employed,245,,,,245,,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Professional, Scientific, and Technical Services",Employed,2270,,,,"2,270",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Public Administration,Employed,-946,,,,-946,,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Real Estate and Rental and Leasing,Employed,953,,,,953,,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Retail Trade,Employed,564,,,,564,,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Transportation and Warehousing,Employed,2812,,,,"2,812",,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Utilities,Employed,7,,,,7,,
QWI,2015Q3,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Wholesale Trade,Employed,805,,,,805,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Accommodation and Food Services,Employed,1725,,,,"1,725",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,-1955,,,,"-1,955",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,-478,,,,-478,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Arts, Entertainment, and Recreation",Employed,-3006,,,,"-3,006",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Construction,Employed,1373,,,,"1,373",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Educational Services,Employed,9222,,,,"9,222",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Finance and Insurance,Employed,642,,,,642,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Health Care and Social Assistance,Employed,7743,,,,"7,743",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Information,Employed,1128,,,,"1,128",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Management of Companies and Enterprises,Employed,27,,,,27,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Manufacturing,Employed,-1064,,,,"-1,064",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,-28,,,,-28,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Other Services (except Public Administration),Employed,809,,,,809,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Professional, Scientific, and Technical Services",Employed,-69,,,,-69,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Public Administration,Employed,-561,,,,-561,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Real Estate and Rental and Leasing,Employed,-157,,,,-157,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Retail Trade,Employed,2244,,,,"2,244",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Transportation and Warehousing,Employed,1742,,,,"1,742",,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Utilities,Employed,61,,,,61,,
QWI,2015Q4,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Wholesale Trade,Employed,271,,,,271,,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Accommodation and Food Services,Employed,3546,,,,"3,546",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,2070,,,,"2,070",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,39,,,,39,,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Arts, Entertainment, and Recreation",Employed,575,,,,575,,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Construction,Employed,1536,,,,"1,536",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Educational Services,Employed,7543,,,,"7,543",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Finance and Insurance,Employed,701,,,,701,,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Health Care and Social Assistance,Employed,7703,,,,"7,703",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Information,Employed,367,,,,367,,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Management of Companies and Enterprises,Employed,404,,,,404,,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Manufacturing,Employed,235,,,,235,,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,-20,,,,-20,,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Other Services (except Public Administration),Employed,1431,,,,"1,431",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Professional, Scientific, and Technical Services",Employed,5384,,,,"5,384",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Public Administration,Employed,9183,,,,"9,183",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Real Estate and Rental and Leasing,Employed,581,,,,581,,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Retail Trade,Employed,3791,,,,"3,791",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Transportation and Warehousing,Employed,4525,,,,"4,525",,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Utilities,Employed,84,,,,84,,
QWI,2016Q1,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Wholesale Trade,Employed,599,,,,599,,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Accommodation and Food Services,Employed,-2217,,,,"-2,217",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Administrative and Support and Waste Management and Remediation Services,Employed,-559,,,,-559,,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Agriculture, Forestry, Fishing and Hunting",Employed,222,,,,222,,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Arts, Entertainment, and Recreation",Employed,35,,,,35,,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Construction,Employed,1731,,,,"1,731",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Educational Services,Employed,4431,,,,"4,431",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Finance and Insurance,Employed,16,,,,16,,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Health Care and Social Assistance,Employed,7790,,,,"7,790",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Information,Employed,590,,,,590,,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Management of Companies and Enterprises,Employed,181,,,,181,,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Manufacturing,Employed,-434,,,,-434,,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Mining, Quarrying, and Oil and Gas Extraction",Employed,-13,,,,-13,,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Other Services (except Public Administration),Employed,386,,,,386,,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,"Professional, Scientific, and Technical Services",Employed,-25,,,,-25,,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Public Administration,Employed,4139,,,,"4,139",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Real Estate and Rental and Leasing,Employed,-12,,,,-12,,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Retail Trade,Employed,-8188,,,,"-8,188",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Transportation and Warehousing,Employed,-1075,,,,"-1,075",,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Utilities,Employed,-81,,,,-81,,
QWI,2016Q2,Maryland -- Maryland Statewide,Maryland Job Net Change by Industry,Wholesale Trade,Employed,175,,,,175,,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 14-18,Employed,824,,,,$824 ,,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 19-21,Employed,1300,,,,"$1,300 ",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 22-24,Employed,2135,,,,"$2,135 ",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 25-34,Employed,3593,,,,"$3,593 ",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 35-44,Employed,4939,,,,"$4,939 ",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 45-54,Employed,5347,,,,"$5,347 ",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 55-64,Employed,5248,,,,"$5,248 ",,
QWI,2014Q3,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 65-99,Employed,3924,,,,"$3,924 ",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 14-18,Employed,759,,,,$759 ,,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 19-21,Employed,1265,,,,"$1,265 ",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 22-24,Employed,2270,,,,"$2,270 ",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 25-34,Employed,3806,,,,"$3,806 ",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 35-44,Employed,5424,,,,"$5,424 ",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 45-54,Employed,5950,,,,"$5,950 ",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 55-64,Employed,5887,,,,"$5,887 ",,
QWI,2014Q4,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 65-99,Employed,4561,,,,"$4,561 ",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 14-18,Employed,697,,,,$697 ,,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 19-21,Employed,1174,,,,"$1,174 ",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 22-24,Employed,2121,,,,"$2,121 ",,
QWI,2015Q1,Maryland -- Maryland Statewide,Maryland Average Monthly Earnings by Age,Age 25-34,Employed,3648,,,,"$3,648 ",,
